"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
211,621438,"Taylor, Tyrone",867,24.3,0.196,0.043,0.237,0.239,0.249,0.345,0.288,9,46,82.4,21.9,2251,88.3,88.39,23,104,107,0.10000000000000853,6.49,105,150,118,146,299,321,292,"3.12","-3.12","69.3","7.5",53,39,7,2,0,0,8,15.1,5,9.4,2.31545,0.67281,0.36445,-0.36445,"91.4",148,35.8974358974359,2.564102564102564,1.8867924528301887,5.84,2.05,0.04,2.31,0.288,1,"-1.478672986",0.37,0.407,"1.478672986",-0.092,-0.08200000000000002,-0.168,-0.096,22.1,"40.6",8.77873329270945,-9.754213795251689,32.26758534670011,0.494949494949495,34.24565735366958,31.418074929688714
258,664702,"Straw, Myles",535,48.2,0.308,0.062,0.357,0.369,0.308,0.344,0.314,20,65,86,8.7,2167,88.4,88.44,22,143,115,0,6.46,102,148,108,147,300,313,276,"0.426","-0.426","63.6","6.7",68,57,16,4,0,0,9,13.2,2,2.9,2.33081,0.65113,0.44857,-0.44857,"90.7",165,31.57894736842105,7.017543859649122,5.88235294117647,5.76,2.13,0.07,2.27,0.328,4,"-0.165116279",0.334,0.462,"0.165116279",-0.006,-0.006000000000000005,-0.093,-0.036,15.4,"37.4",5.127160516786248,4.917101742487066,37.258401262288906,0.41304347826086957,35.9785520929194,24.983953373698945
347,641355,"Bellinger, Cody",1246,27.8,0.347,0.2,0.348,0.547,0.392,0.344,0.283,26,75,88.3,21.2,2319,88.6,88.68,28,162,185,0.10000000000000853,6.47,113,145,120,151,291,324,298,"-4.179","4.179","69.3","7.8",84,71,17,5,2,2,7,8.3,6,7.1,2.36055,0.60275,0.25916,0.25916,"91.9",164,42.25352112676056,8.450704225352112,7.142857142857142,5.76,2.05,-0.36,2.42,0.381,6,"1.204322767",0.331,0.471,"-1.204322767",0.064,0.04999999999999999,0.076,0.048,17.3,"38.5",12.265430668807575,-3.5743828425026107,31.54190850812387,0.6273291925465838,32.279258315067274,29.956513163863395
60,665561,"Marchán, Rafael",243,24.7,0.267,0.067,0.333,0.333,0.289,0.344,0.342,4,15,85.8,9.7,2235,88.4,88.36,5,24,36,0,6.41,102,150,122,146,297,317,284,"0.802","-0.802","65.6","7.7",16,12,3,1,0,0,3,18.8,1,6.3,2.31917,0.64583,0.34383,-0.34383,"91.2",145,25,0,0,5.93,1.93,0,2.28,0.313,0,"-1.336666667",0.383,0.39,"1.336666667",-0.075,-0.07,-0.057,-0.055,20.8,"43.6",10.177272023294273,4.754406398784443,33.19045549769572,0.5714285714285714,36.096939356556106,29.818813713615306
287,621020,"Swanson, Dansby",1339,21.4,0.231,0.215,0.275,0.446,0.312,0.343,0.246,15,65,90.2,13.7,2177,88.1,87.97,48,142,145,-0.09999999999999432,6.31,108,151,122,147,301,321,288,"-2.644","2.644","69.5","7.3",69,44,9,2,0,4,21,30.4,4,5.8,2.38551,0.60028,0.60805,-0.60805,"92.1",164,47.72727272727273,15.909090909090908,10.144927536231885,5.83,2.27,0.23,2.33,0.275,7,"0.921254355",0.29,0.522,"-0.921254355",-0.015,-0.014999999999999958,-0.076,-0.031,33.8,"38.0",12.989073418610982,2.0580964248823626,33.82170794413987,0.5401459854014599,37.570419555887014,30.444564788035272
305,571448,"Arenado, Nolan",1144,26.7,0.289,0.108,0.289,0.398,0.317,0.343,0.316,24,83,87.5,24.9,2179,87.7,87.69,26,162,143,0,6.34,106,151,124,147,303,322,294,"0.465","-0.465","70.2","8.4",89,78,19,3,0,2,6,6.7,5,5.6,2.47223,0.53633,0.51934,-0.51934,"92.4",155,34.61538461538461,2.564102564102564,2.247191011235955,5.88,1.95,0.11,2.27,0.326,2,"-0.152459016",0.353,0.432,"0.152459016",-0.027,-0.02699999999999997,-0.034,-0.026,16,"40.0",9.926108036363106,-7.552333286698416,34.016091986580385,0.5590062111801242,38.19615048211666,34.632575212732775
154,669357,"Gorman, Nolan",682,22.6,0.129,0.097,0.143,0.226,0.234,0.342,0.197,4,31,80.3,16.9,2358,87,86.82,26,73,81,-0.20000000000000284,6.29,117,143,119,150,296,322,301,"1.934","-1.934","67.3","7.4",38,22,3,0,0,1,10,26.3,6,15.8,2.66377,0.40974,0.06,0.06,"90.1",167,22.727272727272727,9.090909090909092,5.263157894736842,5.75,1.94,-0.32,2.26,0.263,2,"-1.255844156",0.341,0.36,"1.255844156",-0.068,-0.07800000000000001,-0.134,-0.108,35.6,"38.2",17.949018652636667,-2.913567696415912,33.86218895652547,0.3835616438356164,37.49042212101011,35.307288784523834
305,694192,"Chourio, Jackson",1228,24.8,0.352,0.242,0.418,0.593,0.414,0.341,0.297,32,91,89,4.2,2207,88.3,88.27,38,168,137,0,6.36,106,151,114,147,303,319,288,"-7.317","7.317","72.0","7.4",94,71,19,8,1,4,20,21.3,3,3.2,2.3661,0.61142,0.43306,-0.43306,"92.5",167,47.88732394366197,7.042253521126761,5.319148936170213,5.77,1.92,0.04,2.28,0.372,5,"2.399016393",0.32,0.474,"-2.399016393",0.055,0.05199999999999999,0.119,0.073,22.6,"38.6",5.853678458173879,3.045480020709949,26.68037000457482,0.4879518072289157,38.25212234773713,27.014727173761493
268,571771,"Hernández, Enrique",672,39.9,0.177,0.226,0.163,0.403,0.281,0.341,0.225,11,62,91.3,21.2,2081,87.3,87.57,39,133,135,0.29999999999999716,6.48,107,150,119,146,302,321,290,"3.738","-3.738","70.3","7.6",69,47,5,2,0,4,16,23.2,6,8.7,2.45896,0.58609,0.42605,-0.42605,"91.8",165,42.5531914893617,19.148936170212767,13.043478260869565,5.78,2.05,0.05,2.27,0.246,9,"-1.394776119",0.291,0.52,"1.394776119",-0.048,-0.044999999999999984,-0.117,-0.06,29.3,"39.9",10.378335107475007,-1.5365613632548034,31.412030133806972,0.5196850393700787,39.94710749605374,31.22036094257852
277,673962,"Jung, Josh",1026,27,0.244,0.154,0.271,0.397,0.281,0.34,0.276,19,78,88.9,10.9,2199,87.9,87.89,43,163,114,0,6.42,108,150,122,145,306,326,293,"3.628","-3.628","69.3","6.9",79,62,13,3,0,3,16,20.3,1,1.3,2.43783,0.59641,0.48011,-0.48011,"92.2",165,43.54838709677419,11.29032258064516,8.860759493670885,5.72,2.21,0.03,2.32,0.253,7,"-1.309747292",0.285,0.515,"1.309747292",-0.032,-0.03199999999999997,-0.118,-0.059,26.4,"37.0",10.190152604541202,6.035046141609339,38.848681174500456,0.5493827160493827,33.352109651195754,30.643280641215497
212,670623,"Paredes, Isaac",1467,14.5,0.175,0.225,0.129,0.4,0.328,0.34,0.221,7,40,85.5,26.7,2203,87.2,87.1,11,78,134,-0.10000000000000853,6.42,103,151,122,145,296,323,290,"-0.565","0.565","67.3","8.0",49,34,4,0,0,3,6,12.2,7,14.3,2.50877,0.56352,0.35519,-0.35519,"90.6",158,29.411764705882355,8.823529411764707,6.122448979591836,5.61,2.03,0.08,2.35,0.327,3,"0.266509434",0.364,0.395,"-0.266509434",-0.046,-0.03699999999999998,0.005,-0.012,14.1,"35.4",14.993814600262679,-15.26156215772025,32.80257810670624,0.5616438356164384,35.37025122569972,38.58213923012427
40,680862,"MacIver, Willie",141,28.4,0.308,0.385,0.333,0.692,0.422,0.34,0.289,4,13,89,16.2,2331,90.2,90.06,4,22,18,-0.10000000000000853,6.46,107,149,120,145,307,326,291,"-1.219","1.219","70.5","7.4",13,10,1,2,0,1,3,23.1,0,0,2.05825,0.808,0.49175,-0.49175,"91.4",197,50,10,7.6923076923076925,5.63,2.51,0.22,2.52,0.308,1,"3.0475",0.289,0.513,"-3.0475",0.019,0.019000000000000017,0.179,0.082,18.2,"33.2",9.663544372339437,5.731646819187583,31.26958140792731,0.5454545454545454,41.56571862432747,25.0860939572192
32,691019,"Teel, Kyle",212,15.1,0.167,0.167,0.5,0.333,0.28,0.34,0.176,1,6,101.4,27,2442,90.6,91.03,2,8,24,0.4000000000000057,6.66,115,147,106,152,281,318,294,"0.299","-0.299","68.9","6.5",7,2,0,1,0,0,4,57.1,1,14.3,1.98625,0.82844,0.23,0.23,"93.3",241,100,50,14.285714285714285,5.84,1.88,-0.18,2.57,0.286,1,"-0.934375",0.294,0.503,"0.934375",-0.009,-0.008000000000000007,-0.17,-0.06,25,"40.3",5.033998164666194,11.542160790664921,37.89611909666486,0.625,37.39535359313973,27.071202778742066
316,681624,"Pages, Andy",1162,27.2,0.291,0.152,0.351,0.443,0.332,0.339,0.295,23,79,90.6,21.1,2166,87.6,87.67,42,173,143,0.10000000000000853,6.34,109,152,121,147,301,321,291,"-2.204","2.204","71.3","7.9",82,60,17,3,0,3,19,23.2,2,2.4,2.36715,0.65196,0.39816,-0.39816,"91.7",186,41.66666666666667,5,3.6585365853658534,5.73,2.19,0.15,2.38,0.317,3,"0.697468354",0.321,0.466,"-0.697468354",-0.004,-0.0040000000000000036,-0.023,-0.007,24.3,"36.3",7.814317561446018,-1.3412193499775886,40.969494333155026,0.4764705882352941,39.398127293140604,30.332226595477582
340,593428,"Bogaerts, Xander",1230,27.6,0.263,0.063,0.296,0.325,0.285,0.338,0.29,21,80,93.4,15.9,2156,88.5,88.25,19,131,209,-0.20000000000000284,6.41,109,151,123,148,299,321,291,"1.096","-1.096","72.7","7.2",89,71,16,5,0,0,11,12.4,7,7.9,2.31835,0.67009,0.53129,-0.53129,"93.6",143,49.29577464788733,7.042253521126761,5.617977528089887,5.57,2.21,-0.03,2.3,0.315,5,"-0.322352941",0.343,0.429,"0.322352941",-0.027,-0.028000000000000025,-0.104,-0.053,14.5,"36.3",8.356822937038265,-2.5139498006164787,31.119949228996752,0.504,38.33799166912774,32.48544930715136
392,664023,"Happ, Ian",1393,28.1,0.264,0.126,0.333,0.391,0.333,0.337,0.272,23,87,89.3,13,2184,89.5,89.36,50,180,212,-0.09999999999999432,6.3,110,151,121,147,299,319,288,"-0.689","0.689","72.1","7.1",99,65,16,5,0,2,22,22.2,12,12.1,2.11457,0.77509,0.74122,-0.74122,"92.4",156,38.46153846153847,6.153846153846154,4.040404040404041,5.79,2.16,0.13,2.48,0.354,4,"0.175765306",0.36,0.396,"-0.175765306",-0.008,-0.006000000000000005,-0.005,-0.004,27.8,"38.4",7.937747777277197,-4.907778002922244,30.959443344792298,0.47752808988764045,37.32972362436293,32.65009864555761
52,695681,"Moore, Christian",182,28.6,0.214,0.429,0.167,0.643,0.359,0.337,0.242,3,14,76.8,-4,2220,89.6,89.66,13,31,21,0.10000000000000853,6.4,110,151,122,147,313,327,292,"-0.04","0.04","69.5","6.8",14,8,1,0,0,2,6,42.9,0,0,2.19019,0.69212,0.47788,-0.47788,"92.3",161,37.5,25,14.285714285714285,5.69,2.39,0.2,2.37,0.214,2,"0.076923077",0.242,0.563,"-0.076923077",-0.028,-0.027999999999999997,0.08,0.022,41.9,"31.9",4.604104012846419,6.182173015186786,34.672987028868405,0.22580645161290322,34.09443857080559,28.965328942909306
325,545341,"Grichuk, Randal",477,68.1,0.22,0.183,0.276,0.402,0.294,0.337,0.268,18,82,92.8,18.9,2221,87.5,87.69,34,163,162,0.20000000000000284,6.43,107,152,123,147,303,326,297,"1.581","-1.581","73.5","7.8",88,60,8,7,1,2,22,25,6,6.8,2.4959,0.52786,0.31548,-0.31548,"93.5",158,53.333333333333336,13.333333333333334,9.090909090909092,5.72,2.27,-0.01,2.24,0.273,8,"-0.486461538",0.318,0.467,"0.486461538",-0.048,-0.044999999999999984,-0.065,-0.043,20.9,"35.2",10.685340467654793,-6.869440817025833,28.089106161046587,0.6521739130434783,37.100682051928686,33.034716828487035
362,467793,"Santana, Carlos",1271,28.5,0.233,0.096,0.263,0.329,0.303,0.337,0.255,17,73,90.7,16.3,2271,88.3,88.35,32,152,210,0,6.36,109,151,122,145,300,320,288,"0.507","-0.507","71.3","7.4",84,59,14,1,0,2,14,16.7,11,13.1,2.36307,0.61086,0.36256,-0.36256,"92.8",140,49.152542372881356,6.779661016949152,4.761904761904762,5.91,2.13,0.17,2.33,0.333,4,"-0.140055249",0.352,0.412,"0.140055249",-0.022,-0.01899999999999996,-0.083,-0.034,21.1,"39.9",10.133658970218637,-1.00301513882668,26.21613312635378,0.6824324324324325,36.912797282675776,32.071602371740234
21,695238,"Wagner, Will",297,7.1,0.25,0.25,0.333,0.5,0.391,0.336,0.238,1,4,75.3,10.8,2402,88.6,87.89,3,9,12,-0.6999999999999886,6.04,110,146,109,151,284,316,296,"-0.089","0.089","66.4","6.6",6,4,0,1,0,0,1,16.7,1,16.7,2.3019,0.65,0.0919,0.0919,"90.7",162,25,0,0,5.58,2.59,-0.22,2.35,0.4,0,"0.423809524",0.39,0.328,"-0.423809524",0.012,0.010000000000000009,0.172,0.055,33.3,"34.3",13.072025288888408,-11.733953403752361,27.659113926699554,0.5,36.93133388359904,33.58806376174192
183,543309,"Higashioka, Kyle",520,35.2,0.205,0.068,0.265,0.273,0.229,0.336,0.27,9,44,92,17.4,2154,86.9,86.91,19,86,97,0,6.5,110,152,121,146,302,326,297,"3.277","-3.277","69.6","7.2",46,34,6,3,0,0,10,21.7,1,2.2,2.50279,0.59209,0.45891,-0.45891,"92.8",171,47.05882352941176,11.76470588235294,8.695652173913043,5.65,2.24,0.18,2.37,0.239,4,"-1.790710383",0.302,0.486,"1.790710383",-0.065,-0.063,-0.213,-0.107,22.1,"34.7",13.41508532418107,-7.080380840251124,32.84859395575521,0.5058823529411764,34.57187775144678,30.181382686028513
49,622534,"Margot, Manuel",68,72.1,0.286,0,0.364,0.286,0.237,0.335,0.355,4,14,82.7,19,2308,87.3,87.33,7,27,22,0,6.33,106,153,111,147,294,317,284,"0.674","-0.674","70.8","6.9",15,11,4,0,0,0,4,26.7,0,0,2.32347,0.73959,0.2298,-0.2298,"90.3",165,18.181818181818183,0,0,6.01,1.69,-0.07,2.21,0.267,0,"-1.375510204",0.344,0.405,"1.375510204",-0.069,-0.07699999999999996,-0.119,-0.098,25.9,"49.5",0.8524153549609687,3.4050243209031206,27.531954983645466,0.2962962962962963,36.39519242885208,27.940911166696278
227,700250,"Rice, Ben",980,23.2,0.161,0.25,0.143,0.411,0.266,0.335,0.216,9,56,93.2,10.7,2240,88.7,88.76,35,110,117,0.09999999999999432,6.43,114,144,120,151,292,322,299,"-2.12","2.12","69.3","7.3",62,39,3,2,0,4,18,29,4,6.5,2.26934,0.68938,0.29067,0.29067,"94.3",148,56.41025641025641,15.384615384615385,9.67741935483871,5.92,1.97,-0.22,2.35,0.213,6,"0.933920705",0.279,0.467,"-0.933920705",-0.055,-0.06600000000000003,-0.056,-0.069,31.8,"41.6",10.829097434086481,-6.409969905100785,32.42367193293333,0.5596330275229358,38.25494749759781,29.448085392770267
254,681393,"Norby, Connor",818,31.1,0.196,0.089,0.256,0.286,0.27,0.335,0.256,11,56,88.7,19.5,2153,88.2,87.94,43,136,118,-0.29999999999999716,6.32,108,151,121,146,304,317,287,"1.101","-1.101","67.3","7.0",64,40,8,2,0,1,16,25,7,10.9,2.49268,0.50385,0.52591,-0.52591,"90.8",167,32.5,5,3.125,5.65,2.15,0.04,2.19,0.297,2,"-0.433464567",0.349,0.407,"0.433464567",-0.06,-0.05199999999999999,-0.121,-0.065,31.6,"35.4",19.58877652830688,5.268964457184892,42.39771756367944,0.3233082706766917,35.68084089278267,31.703122841872283
371,592206,"Castellanos, Nick",1189,31.2,0.301,0.129,0.365,0.43,0.343,0.335,0.273,28,93,91.6,17.4,2186,87.6,87.83,58,225,146,0.20000000000000284,6.52,104,151,124,146,299,325,293,"-0.158","0.158","70.3","7.6",102,75,18,9,0,1,19,18.6,6,5.9,2.49062,0.53437,0.43165,-0.43165,"91.9",166,46.666666666666664,6.666666666666667,4.901960784313726,5.83,2.05,-0.03,2.31,0.353,5,"0.042587601",0.329,0.446,"-0.042587601",0.028,0.023999999999999966,-0.016,0.008,25.8,"37.1",14.204440077264408,-2.2842365784799195,40.16975687675933,0.5205479452054794,38.65051207839718,30.140012873435946
208,672744,"Canario, Alexander",567,36.7,0.189,0.151,0.242,0.34,0.259,0.335,0.215,10,53,88.9,11.3,2151,87.6,87.57,48,111,97,0,6.37,109,152,122,147,305,322,291,"2.576","-2.576","75.6","8.1",57,35,6,2,0,2,18,31.6,4,7,2.52433,0.50592,0.51769,-0.51769,"93.1",149,48.57142857142857,22.857142857142858,14.035087719298245,5.75,2.19,-0.02,2.3,0.246,8,"-1.238461538",0.27,0.528,"1.238461538",-0.026,-0.02400000000000002,-0.188,-0.076,43.2,"34.4",15.085519068298733,1.4686835084903749,34.63207795771867,0.44545454545454544,37.05752469200554,30.145694040964987
197,663538,"Hoerner, Nico",1116,17.7,0.369,0.185,0.365,0.554,0.401,0.334,0.322,24,65,88.7,17.3,2221,87.9,87.66,9,107,90,-0.20000000000000284,6.26,109,149,114,146,297,318,285,"-4.251","4.251","68.3","7.3",68,64,15,7,1,1,2,2.9,1,1.5,2.39076,0.62588,0.53162,-0.53162,"91.5",161,32.8125,1.5625,1.4705882352941175,5.82,2.24,0.12,2.35,0.382,1,"2.15786802",0.338,0.438,"-2.15786802",0.047,0.043999999999999984,0.116,0.067,8.4,"38.9",7.5426023651520495,-2.8296973569398745,33.819510649723874,0.45714285714285713,35.6915633677475,28.07905355963848
351,663757,"Grisham, Trent",1143,30.7,0.189,0.135,0.239,0.324,0.282,0.334,0.242,14,74,88.1,10.7,2258,88.7,88.7,33,141,210,0,6.43,112,145,107,151,291,323,299,"-0.136","0.136","67.7","7.3",85,49,10,1,0,3,25,29.4,10,11.8,2.32883,0.63114,0.32821,0.32821,"91.3",160,40.816326530612244,8.16326530612245,4.705882352941177,5.8,1.98,-0.26,2.24,0.294,4,"0.038746439",0.34,0.417,"-0.038746439",-0.053,-0.04600000000000004,-0.093,-0.052,23.4,"39.5",14.124123732176088,3.8528363458116432,29.942314319544746,0.5886524822695035,40.89499804935554,23.038660545435675
135,645444,"Herrera, Jose",524,25.8,0.4,0.12,0.588,0.52,0.435,0.334,0.237,10,25,87,10.2,2152,89.1,89.32,11,46,89,0.20000000000000284,6.47,108,151,121,148,300,320,285,"-2.537","2.537","67.7","7.1",33,19,7,3,0,0,9,27.3,5,15.2,2.34,0.57319,0.56737,-0.56737,"92.3",191,47.368421052631575,5.263157894736842,3.0303030303030303,5.74,2.12,0.17,2.41,0.484,1,"1.879259259",0.369,0.334,"-1.879259259",0.163,0.11499999999999999,0.186,0.101,23.9,"36.7",6.301872935405734,-2.5261688131514126,31.339670940108793,0.5238095238095238,35.18063264100632,27.982070300621633
267,595879,"Báez, Javier",882,30.3,0.366,0.141,0.462,0.507,0.392,0.333,0.279,26,71,87.8,4.8,2181,87.1,87.09,34,140,127,0,6.36,109,151,121,146,303,327,292,"-4.187","4.187","72.0","8.0",74,54,20,4,0,2,17,23,3,4.1,2.52719,0.53485,0.4224,-0.4224,"91.6",135,35.18518518518518,9.25925925925926,6.756756756756757,5.66,2.2,0.07,2.33,0.392,5,"1.568164794",0.309,0.467,"-1.568164794",0.087,0.08300000000000002,0.04,0.059,24.3,"37.6",8.19890078445132,-1.51386236301662,31.35977180502034,0.4306569343065693,37.87148629208842,27.83792497317174
208,672515,"Moreno, Gabriel",785,26.5,0.267,0.156,0.289,0.422,0.321,0.333,0.266,12,45,92.9,15.8,2223,88.8,88.81,18,94,114,0,6.43,102,150,122,147,306,322,289,"0.819","-0.819","70.4","6.9",48,39,7,4,0,1,6,12.5,3,6.3,2.23779,0.70885,0.52197,-0.52197,"92.1",160,51.28205128205128,7.6923076923076925,6.25,5.76,2.2,0,2.36,0.313,3,"-0.39375",0.312,0.465,"0.39375",0.001,0.0010000000000000009,-0.043,-0.012,19.1,"37.7",9.98338788705029,3.250727802704394,34.18766756660558,0.5531914893617021,34.476602851526835,34.01144865100917
28,545121,"Vargas, Ildemaro",98,28.6,0.2,0.3,0.143,0.5,0.295,0.332,0.234,2,10,91,17.9,2036,84.5,85.49,5,18,10,1,6.76,105,153,113,147,303,327,293,"-0.542","0.542","70.9","7.4",10,8,1,0,0,1,2,20,0,0,2.62429,0.63036,0.40286,-0.40286,"93.5",180,62.5,12.5,10,5.82,2.25,0.21,2.47,0.2,1,"1.935714286",0.234,0.573,"-1.935714286",-0.034,-0.034,-0.073,-0.037,27.8,"38.2",8.440390160260858,-11.54367450938361,23.81260481858984,0.5882352941176471,34.50799298663935,35.13526342119233
259,805779,"Wilson, Jacob",1054,24.6,0.375,0.156,0.373,0.531,0.415,0.332,0.305,24,64,85.7,5,2168,89.3,89.13,6,138,121,-0.20000000000000284,6.34,109,150,119,148,299,318,281,"-3.457","3.457","62.1","5.8",70,62,18,4,0,2,3,4.3,5,7.1,2.22108,0.68761,0.5831,-0.5831,"90.9",147,30.64516129032258,1.6129032258064515,1.4285714285714286,5.82,2.21,0.08,2.49,0.42,1,"1.334749035",0.356,0.394,"-1.334749035",0.07,0.064,0.137,0.083,4.3,"37.5",-0.001459654068276306,1.474518814235,36.331531274005755,0.328125,33.320862670488836,28.751412378774745
223,663624,"Mountcastle, Ryan",766,29.1,0.2,0.02,0.238,0.22,0.219,0.331,0.265,10,50,89.2,12.3,2179,88.6,88.69,33,127,96,0.10000000000000853,6.43,110,151,126,148,306,324,294,"3.034","-3.034","74.2","7.5",55,42,9,1,0,0,9,16.4,3,5.5,2.24265,0.71081,0.43761,-0.43761,"91.6",161,42.857142857142854,9.523809523809524,7.2727272727272725,5.88,1.94,0.14,2.4,0.255,4,"-1.360538117",0.316,0.453,"1.360538117",-0.065,-0.061,-0.233,-0.112,26,"41.9",6.215090271381823,-0.4771118359862516,37.26744254088335,0.35714285714285715,39.631674484242595,27.69998388029433
71,643565,"Tauchman, Mike",535,13.3,0.313,0.438,0.375,0.75,0.476,0.331,0.27,5,16,91.1,13.5,2286,89.4,89.17,14,35,36,-0.20000000000000284,6.35,116,147,108,151,283,322,302,"-3.948","3.948","64.3","7.1",18,10,2,1,0,2,6,33.3,2,11.1,2.2307,0.67944,0.31099,0.31099,"92.5",168,60,10,5.555555555555555,5.7,2.33,-0.29,2.44,0.389,1,"5.56056338",0.351,0.389,"-5.56056338",0.043,0.038000000000000034,0.361,0.145,40,"33.6",6.9513924569864365,3.810221436814316,34.27439992663942,0.4857142857142857,40.01802353131758,29.523272993213634
291,656775,"Mullins, Cedric",1103,26.4,0.293,0.19,0.318,0.483,0.392,0.331,0.251,17,58,83.4,20.7,2261,89,89.18,24,140,151,0.20000000000000284,6.46,114,146,104,151,293,321,297,"-3.691","3.691","68.1","7.4",70,48,12,2,0,3,11,15.7,10,14.3,2.2399,0.67481,0.46024,0.46024,"91.3",164,31.25,4.166666666666666,2.857142857142857,5.82,2.17,-0.19,2.41,0.406,2,"1.26838488",0.371,0.358,"-1.26838488",0.042,0.03500000000000003,0.125,0.061,17.1,"39.1",12.129184802055155,-7.682032357373288,29.136870076910405,0.6231884057971014,32.07158129366872,29.384297697063943
242,608369,"Seager, Corey",789,30.7,0.193,0.193,0.222,0.386,0.262,0.33,0.246,11,57,93.2,13.2,2420,87.7,87.51,44,126,116,-0.20000000000000284,6.35,113,146,130,150,295,325,304,"3.626","-3.626","71.2","6.8",59,39,6,2,0,3,18,30.5,2,3.4,2.47488,0.55071,-0.01704,-0.01704,"93.1",167,51.28205128205128,17.94871794871795,11.864406779661017,5.68,2.04,-0.37,2.28,0.22,7,"-1.498347107",0.271,0.509,"1.498347107",-0.053,-0.05100000000000002,-0.123,-0.068,34.9,"37.3",14.011152203606681,2.938993925494582,34.37428928010903,0.5080645161290323,41.124804860847625,32.754140731318444
285,687597,"Beck, Jordan",1133,25.2,0.286,0.257,0.372,0.543,0.372,0.33,0.252,20,70,92.9,13,2215,88.2,88.56,40,144,141,0.3999999999999915,6.41,106,151,120,146,310,331,295,"-5.292","5.292","72.1","7.6",74,47,11,4,1,4,23,31.1,3,4.1,2.48958,0.47856,0.3905,-0.3905,"92.5",169,48.93617021276596,17.02127659574468,10.81081081081081,5.71,2.18,0.02,2.39,0.324,8,"1.856842105",0.293,0.48,"-1.856842105",0.034,0.031000000000000028,0.063,0.042,27.8,"35.3",8.751767455637907,-3.4183729531358136,32.83223121297774,0.44029850746268656,38.391685155065765,27.423832518213846
111,660670,"Acuña Jr., Ronald",582,19.1,0.167,0.222,0.222,0.389,0.363,0.33,0.135,3,18,91.4,18.9,2135,88.2,88.75,13,40,71,0.5999999999999943,6.68,109,152,125,148,313,330,294,"-1.294","1.294","73.6","7.4",25,10,1,1,0,1,8,32,7,28,2.4527,0.53404,0.35342,-0.35342,"92.8",165,50,10,4,6.06,2.01,0.04,2.44,0.4,1,"1.165765766",0.377,0.319,"-1.165765766",0.032,0.02300000000000002,0.07,0.033,32.5,"40.7",10.796771888552687,10.072364150666653,41.875869510637415,0.4358974358974359,34.569998020881364,28.94866197284633
130,609280,"Andujar, Miguel",628,20.7,0.389,0.111,0.5,0.5,0.397,0.33,0.308,14,36,86,10.6,2190,87,86.95,13,69,61,-0.09999999999999432,6.46,107,151,121,147,300,323,289,"-2.444","2.444","71.3","7.6",37,27,12,1,0,1,9,24.3,1,2.7,2.466,0.59708,0.35646,-0.35646,"92.0",134,29.629629629629626,3.7037037037037033,2.7027027027027026,5.85,2.48,0.07,2.28,0.405,1,"1.88",0.327,0.432,"-1.88",0.081,0.07800000000000001,0.068,0.067,18.8,"35.7",5.132284683260677,-1.4423148831321686,27.204020429021018,0.5147058823529411,37.31945374333648,29.054069514097314
395,672695,"Perdomo, Geraldo",1458,27.1,0.341,0.118,0.342,0.459,0.373,0.329,0.28,29,85,84.2,9.6,2235,89.7,89.87,11,162,233,0.20000000000000284,6.46,104,149,108,146,303,322,288,"-5.879","5.879","63.2","6.3",100,83,23,4,0,2,7,7,10,10,2.16094,0.71949,0.47269,-0.47269,"91.1",144,28.915662650602407,3.614457831325301,3,5.8,2.03,-0.01,2.44,0.398,3,"1.48835443",0.353,0.386,"-1.48835443",0.061,0.04500000000000004,0.073,0.044,6.8,"38.3",-0.34566452112255047,-3.4692875547262716,36.06329956162795,0.33986928104575165,34.34975293725464,26.962557576847118
95,691723,"Mayo, Coby",243,39.1,0.238,0.095,0.313,0.333,0.303,0.329,0.258,5,21,89.6,20.6,2185,86.9,87,12,42,53,0.09999999999999432,6.51,108,151,123,148,303,326,290,"0.33","-0.33","71.9","6.9",24,16,3,2,0,0,5,20.8,3,12.5,2.61221,0.47842,0.38095,-0.38095,"93.0",187,37.5,12.5,8.333333333333332,5.7,2.25,0.07,2.41,0.333,2,"-0.347368421",0.35,0.387,"0.347368421",-0.02,-0.01699999999999996,-0.054,-0.026,28.6,"36.2",5.666482399865088,-8.104587631784767,38.05812781531576,0.21428571428571427,37.57565592933968,30.75515533896382
